country	chrom	start	end	r2n	r2
Thailand	2	176000000	176499999	373	0.06666666269302368
Thailand	2	176500000	176999999	317	0.05714280903339386
Thailand	2	177000000	177499999	441	0.04000004753470421
Thailand	2	177500000	177999999	642	0.04999999701976776
Thailand	2	178000000	178499999	736	0.04999999329447746
Thailand	2	178500000	178999999	490	0.05420355126261711
Thailand	2	179000000	179499999	623	0.04945055767893791
Thailand	2	179500000	179999999	591	0.05774224177002907
Thailand	2	180000000	180499999	545	0.060779228806495667
Thailand	2	180500000	180999999	524	0.042553193867206573
Thailand	2	181000000	181499999	660	0.052972979843616486
Thailand	2	181500000	181999999	562	0.049504976719617844
Thailand	2	182000000	182499999	609	0.0616907924413681
Thailand	2	182500000	182999999	444	0.06617648154497147
Thailand	2	183000000	183499999	581	0.05714285746216774
Thailand	2	183500000	183999999	709	0.05420355126261711
Thailand	2	184000000	184499999	684	0.05714285746216774
Thailand	2	184500000	184999999	809	0.054824572056531906
Thailand	2	185000000	185499999	972	0.054203543812036514
Thailand	2	185500000	185999999	845	0.054203543812036514
Thailand	2	186000000	186499999	672	0.04807690531015396
Thailand	2	186500000	186999999	413	0.04807693138718605
Thailand	2	187000000	187499999	348	0.044247694313526154
Thailand	2	187500000	187999999	790	0.04516877233982086
Thailand	2	188000000	188499999	514	0.06493505090475082
Thailand	2	188500000	188999999	636	0.0558035708963871
Thailand	2	189000000	189499999	486	0.052631571888923645
Thailand	2	189500000	189999999	503	0.052631575614213943
Thailand	2	190000000	190499999	632	0.05714285746216774
Thailand	2	190500000	190999999	506	0.055139511823654175
Thailand	2	191000000	191499999	564	0.05580340325832367
Thailand	2	191500000	191999999	640	0.0558035708963871
Thailand	2	192000000	192499999	731	0.0666666179895401
Thailand	2	192500000	192999999	698	0.054203543812036514
Thailand	2	193000000	193499999	617	0.05544198676943779
Thailand	2	193500000	193999999	734	0.05000000447034836
Thailand	2	194000000	194499999	836	0.052631575614213943
Thailand	2	194500000	194999999	401	0.04424777626991272
Thailand	2	195000000	195499999	369	0.040723927319049835
Thailand	2	195500000	195999999	437	0.04424777440726757
Thailand	2	196000000	196499999	261	0.053571419790387154
Thailand	2	196500000	196999999	399	0.0558035708963871
Thailand	2	197000000	197499999	346	0.0562499463558197
Thailand	2	197500000	197999999	293	0.04705866426229477
Thailand	2	198000000	198499999	429	0.05882396176457405
Thailand	2	198500000	198999999	333	0.07398851215839386
Thailand	2	199000000	199499999	302	0.052631575614213943
Thailand	2	199500000	199999999	568	0.0625
Thailand	2	200000000	200499999	409	0.051286619156599045
Thailand	2	200500000	200999999	213	0.04526166245341301
Thailand	2	201000000	201499999	384	0.05369130149483681
Thailand	2	201500000	201999999	634	0.05882350727915764
Thailand	2	202000000	202499999	498	0.05625000223517418
Thailand	2	202500000	202999999	657	0.04631252400577068
Thailand	2	203000000	203499999	408	0.045969853177666664
Thailand	2	203500000	203999999	502	0.06250002980232239
Thailand	2	204000000	204499999	323	0.04950496181845665
Thailand	2	204500000	204999999	370	0.0555921234190464
Thailand	2	205000000	205499999	329	0.0625
Thailand	2	205500000	205999999	283	0.04548009857535362
Thailand	2	206000000	206499999	208	0.04641903191804886
Thailand	2	206500000	206999999	466	0.06125004217028618
Thailand	2	207000000	207499999	418	0.05990099906921387
Thailand	2	207500000	207999999	502	0.05530976131558418
Thailand	2	208000000	208499999	414	0.054203543812036514
Thailand	2	208500000	208999999	330	0.06617648154497147
Thailand	2	209000000	209499999	170	0.049504976719617844
Thailand	2	209500000	209999999	339	0.08350591361522675
Thailand	2	210000000	210499999	164	0.04807688295841217
Thailand	2	210500000	210999999	188	0.0625
Thailand	2	211000000	211499999	253	0.048076990991830826
Thailand	2	211500000	211999999	251	0.07010015845298767
Thailand	2	212000000	212499999	336	0.04424778372049332
Thailand	2	212500000	212999999	197	0.052127655595541
Thailand	2	213000000	213499999	360	0.05128205195069313
Thailand	2	213500000	213999999	253	0.057142842561006546
Thailand	2	214000000	214499999	254	0.05714285746216774
Thailand	2	214500000	214999999	186	0.04705892130732536
Thailand	2	215000000	215499999	278	0.04807693138718605
Thailand	2	215500000	215999999	400	0.05746343731880188
Thailand	2	216000000	216499999	285	0.05055657587945461
Thailand	2	216500000	216999999	145	0.04999999701976776
Thailand	2	217000000	217499999	99	0.04424794763326645
Thailand	2	217500000	217999999	173	0.0625000149011612
Thailand	2	218000000	218499999	237	0.047058820724487305
Thailand	2	218500000	218999999	146	0.0416666679084301
Thailand	2	219000000	219499999	142	0.04000000283122063
Thailand	2	219500000	219999999	229	0.05714285746216774
Thailand	2	220000000	220499999	246	0.04974621534347534
Thailand	2	220500000	220999999	130	0.03934651240706444
Thailand	2	221000000	221499999	284	0.10000000149011612
Thailand	2	221500000	221999999	260	0.16241610050201416
Thailand	2	222000000	222499999	146	0.0357142835855484
Thailand	2	222500000	222999999	243	0.09652502834796906
Thailand	2	223000000	223499999	536	0.13031917810440063
Thailand	2	223500000	223999999	924	0.09549034386873245
Thailand	2	224000000	224499999	699	0.12531329691410065
Thailand	2	224500000	224999999	449	0.2430635690689087
Thailand	2	225000000	225499999	240	0.0357142835855484
Thailand	2	225500000	225999999	83	0.05000001937150955
Thailand	2	226000000	226499999	104	0.0416666679084301
Thailand	2	226500000	226999999	302	0.04914908483624458
Thailand	2	227000000	227499999	288	0.0574633851647377
Thailand	2	227500000	227999999	171	0.050000011920928955
Thailand	2	228000000	228499999	168	0.05882333219051361
Thailand	2	228500000	228999999	191	0.0357142835855484
Thailand	2	229000000	229499999	195	0.04000000283122063
Thailand	2	229500000	229999999	176	0.060096073895692825
Thailand	2	230000000	230499999	207	0.04807691276073456
Thailand	2	230500000	230999999	293	0.2608613669872284
Thailand	2	231000000	231499999	397	0.4000000059604645
Thailand	2	231500000	231999999	359	0.2425742745399475
Thailand	2	232000000	232499999	455	0.10151004046201706
Thailand	2	232500000	232999999	584	0.05774225667119026
Thailand	2	233000000	233499999	643	0.08695662766695023
Thailand	2	233500000	233999999	876	0.12094414234161377
Thailand	2	234000000	234499999	798	0.09999997913837433
Thailand	2	234500000	234999999	584	0.10000000149011612
Thailand	2	235000000	235499999	537	0.12307693064212799
Thailand	2	235500000	235999999	717	0.08951257914304733
Thailand	2	236000000	236499999	699	0.08510633558034897
Thailand	2	236500000	236999999	678	0.09804210811853409
Thailand	2	237000000	237499999	699	0.09702971577644348
Thailand	2	237500000	237999999	631	0.10871517658233643
Thailand	2	238000000	238499999	546	0.0712871327996254
Thailand	2	238500000	238999999	371	0.0616907924413681
Thailand	2	239000000	239499999	609	0.0558035708963871
Thailand	2	239500000	239999999	389	0.050549499690532684
Thailand	2	240000000	240499999	496	0.05263159051537514
Thailand	2	240500000	240999999	329	0.06666667759418488
Thailand	2	241000000	241499999	373	0.04807693138718605
Thailand	2	241500000	241999999	293	0.04950495436787605
Thailand	2	242000000	242499999	336	0.0649350956082344
Thailand	2	242500000	242999999	403	0.04374976456165314
Thailand	2	243000000	243499999	392	0.0625
Thailand	2	243500000	243999999	557	0.07692307978868484
Thailand	2	244000000	244499999	471	0.05798814445734024
Thailand	2	244500000	244999999	224	0.05882353335618973
Thailand	2	245000000	245499999	218	0.18823473155498505
Thailand	2	245500000	245999999	130	0.04807693138718605
Thailand	2	246000000	246499999	245	0.06648936867713928
Thailand	2	246500000	246999999	332	0.06666705012321472
Thailand	2	247000000	247499999	296	0.07031239941716194
Thailand	2	247500000	247999999	643	0.060120660811662674
Thailand	2	248000000	248499999	637	0.06896550953388214
Thailand	2	248500000	248999999	381	0.04807693138718605
Thailand	2	249000000	249499999	307	0.0624999925494194
Thailand	2	249500000	249999999	282	0.0558035708963871
Thailand	2	250000000	250499999	638	0.0625
Thailand	2	250500000	250999999	776	0.06666667759418488
Thailand	2	251000000	251499999	558	0.05714285746216774
Thailand	2	251500000	251999999	531	0.07692305743694305
Thailand	2	252000000	252499999	801	0.05580359324812889
Thailand	2	252500000	252999999	519	0.06688962131738663
Thailand	2	253000000	253499999	372	0.07954545319080353
Thailand	2	253500000	253999999	341	0.09876970201730728
Thailand	2	254000000	254499999	583	0.06298796087503433
Thailand	2	254500000	254999999	455	0.04968946799635887
Thailand	2	255000000	255499999	552	0.05686090514063835
Thailand	2	255500000	255999999	532	0.04280935972929001
Thailand	2	256000000	256499999	344	0.07692307978868484
Thailand	2	256500000	256999999	421	0.0558035708963871
Thailand	2	257000000	257499999	601	0.0625
Thailand	2	257500000	257999999	304	0.06493468582630157
Thailand	2	258000000	258499999	457	0.07072138041257858
Thailand	2	258500000	258999999	517	0.04985666647553444
Thailand	2	259000000	259499999	587	0.0555555634200573
Thailand	2	259500000	259999999	698	0.04705885052680969
Thailand	2	260000000	260499999	569	0.0536823496222496
Thailand	2	260500000	260999999	440	0.0566474013030529
Thailand	2	261000000	261499999	792	0.06493499130010605
Thailand	2	261500000	261999999	624	0.04807690531015396
Thailand	2	262000000	262499999	409	0.06298791617155075
Thailand	2	262500000	262999999	449	0.05798816680908203
Thailand	2	263000000	263499999	746	0.05714285746216774
Thailand	2	263500000	263999999	672	0.05298972874879837
Thailand	2	264000000	264499999	592	0.052631575614213943
Thailand	2	264500000	264999999	386	0.06617648154497147
Thailand	2	265000000	265499999	261	0.05714321509003639
Thailand	2	265500000	265999999	530	0.07922738790512085
Thailand	2	266000000	266499999	489	0.04999999701976776
Thailand	2	266500000	266999999	573	0.05530964955687523
Thailand	2	267000000	267499999	258	0.06926411390304565
Thailand	2	267500000	267999999	461	0.054203543812036514
Thailand	2	268000000	268499999	419	0.047769222408533096
Thailand	2	268500000	268999999	680	0.07072879374027252
Thailand	2	269000000	269499999	658	0.06896550953388214
Thailand	2	269500000	269999999	429	0.0666666030883789
Thailand	2	270000000	270499999	265	0.05000001937150955
Thailand	2	270500000	270999999	405	0.057192880660295486
Thailand	2	271000000	271499999	363	0.04807693138718605
Thailand	2	271500000	271999999	200	0.0558039341121912
Thailand	2	272000000	272499999	457	0.05686091259121895
Thailand	2	272500000	272999999	868	0.045352332293987274
Thailand	2	273000000	273499999	405	0.05568182095885277
Thailand	2	273500000	273999999	544	0.04878046363592148
Thailand	2	274000000	274499999	526	0.07330311834812164
Thailand	2	274500000	274999999	828	0.04898778721690178
Thailand	2	275000000	275499999	686	0.04807693138718605
Thailand	2	275500000	275999999	575	0.05714285746216774
Thailand	2	276000000	276499999	540	0.04807693138718605
Thailand	2	276500000	276999999	391	0.07070708274841309
Thailand	2	277000000	277499999	239	0.060096148401498795
Thailand	2	277500000	277999999	599	0.057192880660295486
Thailand	2	278000000	278499999	706	0.07302220165729523
Thailand	2	278500000	278999999	558	0.06098790839314461
Thailand	2	279000000	279499999	320	0.04434389993548393
Thailand	2	279500000	279999999	516	0.05580359324812889
Thailand	2	280000000	280499999	399	0.05194806680083275
Thailand	2	280500000	280999999	583	0.04807696491479874
Thailand	2	281000000	281499999	583	0.060439582914114
Thailand	2	281500000	281999999	473	0.05624999478459358
Thailand	2	282000000	282499999	470	0.045261651277542114
Thailand	2	282500000	282999999	556	0.04999994859099388
Thailand	2	283000000	283499999	391	0.04807693138718605
Thailand	2	283500000	283999999	710	0.05303027853369713
Thailand	2	284000000	284499999	614	0.049504976719617844
Thailand	2	284500000	284999999	327	0.04950495436787605
Thailand	2	285000000	285499999	380	0.06079763546586037
Thailand	2	285500000	285999999	586	0.05882353335618973
Thailand	2	286000000	286499999	680	0.04950495436787605
Thailand	2	286500000	286999999	459	0.061879292130470276
Thailand	2	287000000	287499999	481	0.06382003799080849
Thailand	2	287500000	287999999	328	0.0649350956082344
Thailand	2	288000000	288499999	495	0.05826399847865105
Thailand	2	288500000	288999999	602	0.06071874499320984
Thailand	2	289000000	289499999	495	0.0616907998919487
Thailand	2	289500000	289999999	674	0.06896550953388214
Thailand	2	290000000	290499999	732	0.0625000149011612
Thailand	2	290500000	290999999	559	0.05624999478459358
Thailand	2	291000000	291499999	561	0.0707070529460907
Thailand	2	291500000	291999999	432	0.06499963626265526
Thailand	2	292000000	292499999	679	0.05714321509003639
Thailand	2	292500000	292999999	512	0.0535714291036129
Thailand	2	293000000	293499999	434	0.07692307978868484
Thailand	2	293500000	293999999	472	0.04705866426229477
Thailand	2	294000000	294499999	182	0.09549066424369812
Thailand	2	294500000	294999999	302	0.05368237942457199
Thailand	2	295000000	295499999	155	0.07692305743694305
Thailand	2	295500000	295999999	360	0.06250004470348358
Thailand	2	296000000	296499999	658	0.04945053532719612
Thailand	2	296500000	296999999	531	0.0558035708963871
Thailand	2	297000000	297499999	344	0.0416666679084301
Thailand	2	297500000	297999999	379	0.046889957040548325
Thailand	2	298000000	298499999	400	0.04166625067591667
Thailand	2	298500000	298999999	775	0.0558035708963871
Thailand	2	299000000	299499999	582	0.050709959119558334
Thailand	2	299500000	299999999	469	0.08622452989220619
Thailand	2	300000000	300499999	505	0.06493502110242844
Thailand	2	300500000	300999999	211	0.03769230097532272
Thailand	2	301000000	301499999	396	0.04999999329447746
Thailand	2	301500000	301999999	311	0.05580340325832367
Thailand	2	302000000	302499999	252	0.03999969735741615
Thailand	2	302500000	302999999	621	0.07763976603746414
Thailand	2	303000000	303499999	492	0.0416666641831398
Thailand	2	303500000	303999999	630	0.042553242295980453
Thailand	2	304000000	304499999	620	0.04424777626991272
Thailand	2	304500000	304999999	560	0.053691256791353226
Thailand	2	305000000	305499999	687	0.0486486591398716
Thailand	2	305500000	305999999	453	0.049148958176374435
Thailand	2	306000000	306499999	683	0.04155855253338814
Thailand	2	306500000	306999999	533	0.04968945309519768
Thailand	2	307000000	307499999	312	0.04807691276073456
Thailand	2	307500000	307999999	441	0.07954545319080353
Thailand	2	308000000	308499999	323	0.04375000670552254
Thailand	2	308500000	308999999	272	0.03743312507867813
Thailand	2	309000000	309499999	502	0.04000001400709152
Thailand	2	309500000	309999999	526	0.0558035634458065
Thailand	2	310000000	310499999	318	0.05000028386712074
Thailand	2	310500000	310999999	375	0.057142823934555054
Thailand	2	311000000	311499999	306	0.044247809797525406
Thailand	2	311500000	311999999	190	0.044025152921676636
Thailand	2	312000000	312499999	191	0.04968944191932678
Thailand	2	312500000	312999999	269	0.0625002533197403
Thailand	2	313000000	313499999	645	0.040609151124954224
Thailand	2	313500000	313999999	299	0.03769230097532272
Thailand	2	314000000	314499999	273	0.05882333219051361
Thailand	2	314500000	314999999	534	0.04807690531015396
Thailand	2	315000000	315499999	541	0.04181738570332527
Thailand	2	315500000	315999999	657	0.04923078417778015
Thailand	2	316000000	316499999	873	0.04999998211860657
Thailand	2	316500000	316999999	466	0.04807690531015396
Thailand	2	317000000	317499999	261	0.05000001937150955
Thailand	2	317500000	317999999	993	0.048828125
Thailand	2	318000000	318499999	862	0.05368221923708916
Thailand	2	318500000	318999999	662	0.05387931689620018
Thailand	2	319000000	319499999	940	0.043458908796310425
Thailand	2	319500000	319999999	1050	0.0476190485060215
Thailand	2	320000000	320499999	1046	0.04678361117839813
Thailand	2	320500000	320999999	1048	0.04945055767893791
Thailand	2	321000000	321499999	665	0.05714280903339386
Thailand	2	321500000	321999999	764	0.054203543812036514
Thailand	2	322000000	322499999	633	0.0476190447807312
Thailand	2	322500000	322999999	806	0.04807690531015396
Thailand	2	323000000	323499999	757	0.04914907366037369
Thailand	2	323500000	323999999	1016	0.0558035708963871
Thailand	2	324000000	324499999	610	0.06577182561159134
Thailand	2	324500000	324999999	484	0.06497465074062347
Thailand	2	325000000	325499999	654	0.04128819704055786
Thailand	2	325500000	325999999	769	0.05391855351626873
Thailand	2	326000000	326499999	474	0.050000011920928955
Thailand	2	326500000	326999999	276	0.03743312507867813
Thailand	2	327000000	327499999	414	0.04807693138718605
Thailand	2	327500000	327999999	559	0.046242766082286835
Thailand	2	328000000	328499999	671	0.0558035708963871
Thailand	2	328500000	328999999	719	0.04347827658057213
Thailand	2	329000000	329499999	596	0.042016707360744476
Thailand	2	329500000	329999999	483	0.04604434594511986
Thailand	2	330000000	330499999	721	0.04597253352403641
Thailand	2	330500000	330999999	368	0.043749988079071045
Thailand	2	331000000	331499999	457	0.04807693138718605
Thailand	2	331500000	331999999	476	0.050709959119558334
Thailand	2	332000000	332499999	510	0.04974629729986191
Thailand	2	332500000	332999999	332	0.04166666604578495
Thailand	2	333000000	333499999	523	0.04424790292978287
Thailand	2	333500000	333999999	661	0.045352350920438766
Thailand	2	334000000	334499999	556	0.046875011175870895
Thailand	2	334500000	334999999	540	0.04374999925494194
Thailand	2	335000000	335499999	560	0.04807693138718605
Thailand	2	335500000	335999999	667	0.04776952788233757
Thailand	2	336000000	336499999	440	0.041666675359010696
Thailand	2	336500000	336999999	766	0.05625000223517418
Thailand	2	337000000	337499999	899	0.052631575614213943
Thailand	2	337500000	337999999	709	0.049450624734163284
Thailand	2	338000000	338499999	738	0.05102642625570297
Thailand	2	338500000	338999999	1076	0.054203543812036514
Thailand	2	339000000	339499999	707	0.050000499933958054
Thailand	2	339500000	339999999	582	0.0452616885304451
Thailand	2	340000000	340499999	670	0.04776851087808609
Thailand	2	340500000	340999999	752	0.05325440317392349
Thailand	2	341000000	341499999	802	0.050237786024808884
Thailand	2	341500000	341999999	1061	0.05707668140530586
Thailand	2	342000000	342499999	579	0.05714280903339386
Thailand	2	342500000	342999999	658	0.0558035708963871
Thailand	2	343000000	343499999	727	0.0558035708963871
Thailand	2	343500000	343999999	944	0.05645161494612694
Thailand	2	344000000	344499999	654	0.0555557943880558
Thailand	2	344500000	344999999	794	0.04807693138718605
Thailand	2	345000000	345499999	728	0.0625
Thailand	2	345500000	345999999	732	0.05798816680908203
Thailand	2	346000000	346499999	754	0.04999999701976776
Thailand	2	346500000	346999999	934	0.04923078417778015
Thailand	2	347000000	347499999	679	0.0625
Thailand	2	347500000	347999999	1054	0.07954545319080353
Thailand	2	348000000	348499999	645	0.06666620075702667
Thailand	2	348500000	348999999	460	0.07692307978868484
Thailand	2	349000000	349499999	556	0.0558035708963871
Thailand	2	349500000	349999999	709	0.07692305743694305
Thailand	2	350000000	350499999	687	0.07763976603746414
Thailand	2	350500000	350999999	195	0.03571430593729019
Thailand	2	351000000	351499999	274	0.0624999925494194
Thailand	2	351500000	351999999	197	0.02500000037252903
Thailand	2	352000000	352499999	365	0.05714285746216774
Thailand	2	352500000	352999999	428	0.09999997913837433
Thailand	2	353000000	353499999	517	0.04945054277777672
Thailand	2	353500000	353999999	544	0.06400004029273987
Thailand	2	354000000	354499999	673	0.05714285746216774
Thailand	2	354500000	354999999	676	0.0625002533197403
Thailand	2	355000000	355499999	701	0.05791854299604893
Thailand	2	355500000	355999999	749	0.05000004544854164
Thailand	2	356000000	356499999	200	0.03974047675728798
Thailand	2	356500000	356999999	320	0.12499988824129105
Thailand	2	357000000	357499999	854	0.05420355871319771
Thailand	2	357500000	357999999	736	0.04712814837694168
Thailand	2	358000000	358499999	645	0.041107386350631714
Thailand	2	358500000	358999999	860	0.045168761163949966
Thailand	2	359000000	359499999	1019	0.04526166245341301
Thailand	2	359500000	359999999	569	0.05714290961623192
Thailand	2	360000000	360499999	1053	0.049504946917295456
Thailand	2	360500000	360999999	792	0.0625
Thailand	2	361000000	361499999	556	0.05070997774600983
Thailand	2	361500000	361999999	812	0.050000011920928955
Thailand	2	362000000	362499999	881	0.049689434468746185
Thailand	2	362500000	362999999	367	0.043749988079071045
Thailand	2	363000000	363499999	811	0.06249989569187164
Thailand	2	363500000	363999999	961	0.054203227162361145
Thailand	2	364000000	364499999	898	0.04705898091197014
Thailand	2	364500000	364999999	517	0.062499381601810455
Thailand	2	365000000	365499999	527	0.0558035708963871
Thailand	2	365500000	365999999	660	0.06617648154497147
Thailand	2	366000000	366499999	764	0.05364803969860077
Thailand	2	366500000	366999999	726	0.06648915261030197
Thailand	2	367000000	367499999	378	0.0376923605799675
Thailand	2	367500000	367999999	919	0.06037735939025879
Thailand	2	368000000	368499999	685	0.05297297239303589
Thailand	2	368500000	368999999	582	0.0470588319003582
Thailand	2	369000000	369499999	820	0.04999999329447746
Thailand	2	369500000	369999999	731	0.07102272659540176
Thailand	2	370000000	370499999	955	0.0597560815513134
Thailand	2	370500000	370999999	615	0.05309734120965004
Thailand	2	371000000	371499999	900	0.06153840199112892
Thailand	2	371500000	371999999	858	0.060797613114118576
Thailand	2	372000000	372499999	602	0.05513956770300865
Thailand	2	372500000	372999999	623	0.04273504763841629
Thailand	2	373000000	373499999	488	0.03769230097532272
Thailand	2	373500000	373999999	531	0.04273504763841629
Thailand	2	374000000	374499999	389	0.05420355871319771
Thailand	2	374500000	374999999	499	0.05686090514063835
Thailand	2	375000000	375499999	765	0.0625
Thailand	2	375500000	375999999	888	0.07272730022668839
Thailand	2	376000000	376499999	915	0.04355558380484581
Thailand	2	376500000	376999999	838	0.04807690531015396
Thailand	2	377000000	377499999	445	0.04000000283122063
Thailand	2	377500000	377999999	560	0.05000001937150955
Thailand	2	378000000	378499999	687	0.05580361187458038
Thailand	2	378500000	378999999	666	0.060010917484760284
Thailand	2	379000000	379499999	502	0.05882345512509346
Thailand	2	379500000	379999999	590	0.043478257954120636
Thailand	2	380000000	380499999	428	0.04807690531015396
Thailand	2	380500000	380999999	545	0.04673674330115318
Thailand	2	381000000	381499999	471	0.05714285746216774
Thailand	2	381500000	381999999	602	0.05714290961623192
Thailand	2	382000000	382499999	549	0.059925150126218796
Thailand	2	382500000	382999999	468	0.0495045967400074
Thailand	2	383000000	383499999	450	0.04776952788233757
Thailand	2	383500000	383999999	466	0.04807693138718605
Thailand	2	384000000	384499999	598	0.055803608149290085
Thailand	2	384500000	384999999	815	0.05000000447034836
Thailand	2	385000000	385499999	709	0.04166668653488159
Thailand	2	385500000	385999999	713	0.04898780211806297
Thailand	2	386000000	386499999	928	0.05909092351794243
Thailand	2	386500000	386999999	702	0.05694073438644409
Thailand	2	387000000	387499999	1331	0.04968944191932678
Thailand	2	387500000	387999999	1157	0.05420355126261711
Thailand	2	388000000	388499999	865	0.04807690531015396
Thailand	2	388500000	388999999	756	0.0558035708963871
Thailand	2	389000000	389499999	588	0.07148519158363342
Thailand	2	389500000	389999999	452	0.06648927927017212
Thailand	2	390000000	390499999	653	0.05202316492795944
Thailand	2	390500000	390999999	949	0.054203543812036514
Thailand	2	391000000	391499999	627	0.06496646255254745
Thailand	2	391500000	391999999	612	0.05686090514063835
Thailand	2	392000000	392499999	672	0.052631571888923645
Thailand	2	392500000	392999999	282	0.04166625067591667
Thailand	2	393000000	393499999	525	0.04895102605223656
Thailand	2	393500000	393999999	612	0.05000003054738045
Thailand	2	394000000	394499999	345	0.04999999701976776
Thailand	2	394500000	394999999	563	0.062499381601810455
Thailand	2	395000000	395499999	544	0.05882294103503227
Thailand	2	395500000	395999999	601	0.08407076448202133
Thailand	2	396000000	396499999	742	0.052137650549411774
Thailand	2	396500000	396999999	584	0.04374999925494194
Thailand	2	397000000	397499999	683	0.049504946917295456
Thailand	2	397500000	397999999	560	0.05297296494245529
Thailand	2	398000000	398499999	532	0.055900681763887405
Thailand	2	398500000	398999999	691	0.06688963621854782
Thailand	2	399000000	399499999	771	0.05420352518558502
Thailand	2	399500000	399999999	819	0.07079648226499557
Thailand	2	400000000	400499999	734	0.07352939993143082
Thailand	2	400500000	400999999	819	0.04807693138718605
Thailand	2	401000000	401499999	538	0.04950495436787605
Thailand	2	401500000	401999999	608	0.05000028386712074
Thailand	2	402000000	402499999	683	0.05882345512509346
Thailand	2	402500000	402999999	706	0.055580269545316696
Thailand	2	403000000	403499999	1135	0.04776929318904877
Thailand	2	403500000	403999999	1089	0.045714281499385834
Thailand	2	404000000	404499999	766	0.049504946917295456
Thailand	2	404500000	404999999	705	0.05746343731880188
Thailand	2	405000000	405499999	1007	0.04374997690320015
Thailand	2	405500000	405999999	786	0.0553097203373909
Thailand	2	406000000	406499999	795	0.057742271572351456
Thailand	2	406500000	406999999	746	0.0464189350605011
Thailand	2	407000000	407499999	826	0.04734846577048302
Thailand	2	407500000	407999999	693	0.0558035634458065
Thailand	2	408000000	408499999	649	0.04072399437427521
Thailand	2	408500000	408999999	693	0.0452616885304451
Thailand	2	409000000	409499999	482	0.047565288841724396
Thailand	2	409500000	409999999	463	0.04489794373512268
Thailand	2	410000000	410499999	842	0.05714285746216774
Thailand	2	410500000	410999999	694	0.05555557832121849
Thailand	2	411000000	411499999	679	0.06298791617155075
Thailand	2	411500000	411999999	605	0.05774227902293205
Thailand	2	412000000	412499999	720	0.04974619671702385
Thailand	2	412500000	412999999	592	0.05714285746216774
Thailand	2	413000000	413499999	645	0.06493506580591202
Thailand	2	413500000	413999999	659	0.07692310959100723
Thailand	2	414000000	414499999	538	0.05714285746216774
Thailand	2	414500000	414999999	597	0.0571429505944252
Thailand	2	415000000	415499999	710	0.052023112773895264
Thailand	2	415500000	415999999	832	0.045261677354574203
Thailand	2	416000000	416499999	1007	0.05000004544854164
Thailand	2	416500000	416999999	764	0.055555522441864014
Thailand	2	417000000	417499999	801	0.0625
Thailand	2	417500000	417999999	989	0.06250004470348358
Thailand	2	418000000	418499999	959	0.06419099122285843
Thailand	2	418500000	418999999	781	0.05289147607982159
Thailand	2	419000000	419499999	1017	0.06190650165081024
Thailand	2	419500000	419999999	431	0.04374999552965164
Thailand	2	420000000	420499999	676	0.04166668653488159
Thailand	2	420500000	420999999	810	0.04622654616832733
Thailand	2	421000000	421499999	991	0.04807693138718605
Thailand	2	421500000	421999999	1069	0.0535714291036129
Thailand	2	422000000	422499999	839	0.05714285746216774
Thailand	2	422500000	422999999	691	0.05325447395443916
Thailand	2	423000000	423499999	939	0.048987872898578644
Thailand	2	423500000	423999999	658	0.04945055767893791
Thailand	2	424000000	424499999	561	0.07032965868711472
Thailand	2	424500000	424999999	747	0.05714285746216774
Thailand	2	425000000	425499999	667	0.05099031329154968
Thailand	2	425500000	425999999	614	0.04807693138718605
Thailand	2	426000000	426499999	899	0.05099028721451759
Thailand	2	426500000	426999999	910	0.05714290961623192
Thailand	2	427000000	427499999	783	0.05686091259121895
Thailand	2	427500000	427999999	824	0.04072427749633789
Thailand	2	428000000	428499999	768	0.04807693138718605
Thailand	2	428500000	428999999	650	0.05686090514063835
Thailand	2	429000000	429499999	475	0.0495045967400074
Thailand	2	429500000	429999999	650	0.05934063717722893
Thailand	2	430000000	430499999	841	0.05714285746216774
Thailand	2	430500000	430999999	839	0.053648050874471664
Thailand	2	431000000	431499999	998	0.05194808170199394
Thailand	2	431500000	431999999	760	0.055803555995225906
Thailand	2	432000000	432499999	823	0.04999999701976776
Thailand	2	432500000	432999999	1187	0.05000001937150955
Thailand	2	433000000	433499999	858	0.04807690531015396
Thailand	2	433500000	433999999	613	0.040000006556510925
Thailand	2	434000000	434499999	704	0.04968941956758499
Thailand	2	434500000	434999999	396	0.0625
Thailand	2	435000000	435499999	704	0.04807690531015396
Thailand	2	435500000	435999999	443	0.04000041261315346
Thailand	2	436000000	436499999	608	0.04807690531015396
Thailand	2	436500000	436999999	639	0.04000001400709152
Thailand	2	437000000	437499999	737	0.049504976719617844
Thailand	2	437500000	437999999	1006	0.052972979843616486
Thailand	2	438000000	438499999	1320	0.04807693138718605
Thailand	2	438500000	438999999	750	0.05580361187458038
Thailand	2	439000000	439499999	882	0.04999999329447746
Thailand	2	439500000	439999999	1132	0.04807693138718605
Thailand	2	440000000	440499999	797	0.04807693138718605
Thailand	2	440500000	440999999	869	0.05280528590083122
Thailand	2	441000000	441499999	735	0.05000004544854164
Thailand	2	441500000	441999999	800	0.04910269193351269
Thailand	2	442000000	442499999	1253	0.0555555485188961
Thailand	2	442500000	442999999	1018	0.0470588244497776
Thailand	2	443000000	443499999	796	0.04945055767893791
Thailand	2	443500000	443999999	728	0.04950495436787605
Thailand	2	444000000	444499999	772	0.05000001937150955
Thailand	2	444500000	444999999	817	0.04807693138718605
